"","x"
"295",4.13444680218925
"296",4.39267423225652
"297",4.64115937529526
"298",4.08363836242207
"299",3.30303388382481
"300",3.20343933035429
"301",2.78135736082697
"302",3.00000833429311
"303",2.99359647957508
"304",3.59572752022487
"305",2.67654717701281
"306",2.7650874584463
"307",3.55088946115458
"308",3.74082008348787
"309",3.24238986424643
"310",2.18689654156406
"311",2.28696155799031
"312",2.12735359324999
"313",2.82757732524969
"314",3.47846362795971
"315",5.33898362684847
"316",3.09109186009908
"317",3.64103986453806
"318",2.73508633876642
"319",3.79540027096926
"320",4.15771447527536
"321",4.18313756988331
"322",3.76815958047787
"323",3.31015381199453
"324",3.22373741018346
"325",2.79122336744011
"326",3.00477390691891
"327",3.49048788348489
"328",4.17062008772653
"329",3.8251873287972
"330",3.68992546386348
"331",3.55729252974219
"332",4.13842413484515
"333",2.81834340407127
"334",2.9224547686604
"335",2.30016246802695
"336",2.2948789230125
"337",2.11204796056445
"338",2.63492454159751
"339",2.60445942270822
"340",2.73410799351815
"341",3.56801391019482
"342",3.18857885771884
"343",2.8495092516223
"344",3.02536506147517
"345",2.85975162111964
"346",2.59653919114175
"347",2.23334910188947
"348",2.1493578078067
"349",1.71842197236614
"350",2.41562616829645
"351",2.60671238772059
"352",2.92592850666202
"353",3.04660076745191
"354",2.61761559706364
"355",2.91355495592574
"356",3.37218395268778
"357",2.70151427174295
"358",2.38234235711449
"359",1.80127792887829
"360",1.82770844889119
"361",2.20928793923267
"362",2.71284308452563
"363",1.94932632826099
"364",2.00800329843492
"365",2.25570673298015
"366",3.30241402081644
"367",3.10970693590589
"368",3.03063524647671
"369",2.52887691872003
"370",1.75467325941867
"371",1.48233003880976
"372",1.19991724898244
"373",2.54164341576284
"374",4.23307574052948
"375",4.38513473381035
"376",3.72384834230834
"377",3.26093247134282
"378",3.40142770406454
"379",3.6396901494138
"380",4.02210189961277
"381",3.95718526169473
"382",3.74313065618175
"383",2.51319889809257
"384",2.31065868224024
"385",1.76832661757827
"386",3.81310588929668
"387",4.22448846169978
"388",3.66182998676649
"389",2.93963539174391
"390",3.32186389941481
"391",3.61596995385433
"392",3.95364814689014
"393",3.72688349749847
"394",2.72756053075482
"395",2.60188964147067
"396",1.98472481706118
"397",2.26522122647784
"398",2.73715331083591
"399",3.23547733913753
"400",3.87868015392713
"401",3.59711480801643
"402",3.66811369593025
"403",3.48912597275758
"404",3.56222488278875
"405",3.36677429905329
"406",1.82866998400443
"407",2.09278200044342
"408",1.49450882645687
"409",1.67363280119164
"410",1.82776603208058
"411",2.53366164073673
"412",3.91155575784491
"413",3.06548505660796
"414",3.09979452631524
"415",2.55697381406538
"416",3.66531695243946
"417",2.73032311451074
"418",2.24627509310459
"419",2.10454159732729
"420",2.18171720057958
"421",1.92176122616027
"422",0.530677165479277
"423",3.47940574133251
"424",3.58032859279646
"425",3.38923097897815
"426",3.77723130571338
"427",3.60932428102393
"428",4.21254230747356
"429",3.59946407712494
"430",2.37529306839904
"431",1.95847469823801
"432",0.803428289899434
"433",2.17730608806605
"434",0.778504135257396
"435",2.80696163299122
"436",2.11115186673411
"437",2.44182397184498
"438",2.56307975090161
"439",2.62988895455651
"440",1.96825050826885
"441",1.17838542273669
"442",0.986794582488347
"443",1.03256637883468
"444",0.077165451968526
"445",2.63882667980832
"446",0.98925075749535
"447",3.77417478071532
"448",3.30076081929415
"449",3.70617635353899
"450",4.03873606701985
"451",3.49326616750599
"452",3.65187485693363
"453",4.10417868080633
"454",2.9681199997667
"455",2.32967778340449
"456",1.60950550542714
"457",2.09269463635784
"458",2.36380651507445
"459",2.27260713459383
"460",2.33116046327466
"461",1.35179586521041
"462",0.412059124450858
"463",1.65974523730435
"464",1.57108028985847
"465",1.27549060706949
"466",-0.242042810443937
"467",-0.724386192443835
"468",0.042062479591183
"469",-0.872326142041427
"470",0.631001558890247
"471",2.04717916498002
"472",1.90461602818527
"473",2.60308748048764
"474",3.64255750826638
"475",3.72012735250368
"476",3.92011993707014
"477",3.10845548288273
"478",2.31387912717383
"479",2.0759552656903
"480",1.12986128130305
"481",1.43339436879419
"482",0.288724230911007
"483",3.90126557354882
"484",3.72298032923429
"485",3.11063307603954
"486",3.35951631558138
"487",3.07248638093732
"488",3.20927199795211
"489",4.51198374818136
"490",3.75137668193796
"491",2.70904922848281
"492",2.23430596780221
"493",1.80199245582951
"494",3.22198321217065
"495",2.98817133554378
"496",4.08130204413099
"497",3.66193558459471
"498",4.06801422083343
"499",3.55284098266858
"500",3.47377181252077
"501",3.523381692307
"502",2.66264516550223
"503",2.07110393094943
"504",2.59716654497569
"505",1.52419280879117
"506",3.0497674699114
"507",3.46491390507893
"508",3.19068749232389
"509",4.17842574702486
"510",3.60836519537173
"511",3.42531847149098
"512",3.68908929004245
"513",2.48379926201308
"514",3.2529848485197
"515",3.14510867491012
"516",2.18889221273511
"517",1.41849231849949
"518",3.10363038660577
"519",2.7301686831069
"520",1.9625455894593
"521",2.74831773366254
"522",2.57689300542452
"523",2.64948652809917
"524",2.90082908677567
"525",2.59249575820878
"526",1.84744936117517
"527",2.48872919526364
"528",2.32620993404449
"529",2.69916572976941
"530",2.30090394060678
"531",2.68389242031717
"532",3.01252380293524
"533",3.04749006987534
"534",3.20187562586551
"535",2.12654653680698
"536",2.49719738680961
"537",3.06700076598657
"538",2.19099932622201
"539",1.31495972746861
"540",1.37304663091886
"541",1.68430761011157
"542",2.81886945154412
"543",4.10889245342628
"544",3.90533547020026
"545",4.17042856801336
"546",3.47648562958079
"547",3.06156077650415
"548",3.91200355381715
"549",4.21342532873861
"550",3.27107702696035
"551",3.55476965675283
"552",2.72423879283814
"553",2.34980177833328
"554",2.79347732796578
"555",4.03879905881924
"556",4.17559166763735
"557",3.83034402255757
"558",3.6335165131427
"559",4.09062420972156
"560",4.1251829451802
"561",4.0887287237024
"562",3.1655359647092
"563",3.5400308686968
"564",2.56980761079991
"565",2.45865050691579
"566",2.41911311373614
"567",2.2439326513548
"568",2.84486572892239
"569",2.48923035915688
"570",3.11310926261522
"571",3.29651553012588
"572",3.44547230191813
"573",3.01200096960659
"574",2.79629200075237
"575",2.43175599247134
"576",1.77128798508488
"577",0.40894726843293
"578",4.24734923669461
"579",3.95096814536516
"580",3.42724560499016
"581",3.75032023603953
"582",3.44655993469017
"583",3.48285637253026
"584",3.37881165022054
"585",2.8335841401838
"586",-0.477170132568684
"587",-0.810841467769216
"588",0.939672720770921
"589",1.53200521025705
"590",2.2119944406566
"591",2.53869469563492
"592",3.5036201470158
"593",3.30098890589598
"594",3.5920498455428
"595",3.77958720336978
"596",3.28389460259719
"597",3.82237665226881
"598",3.32112446673521
"599",2.63303562487702
"600",2.77908610835686
"601",2.57733849349182
"602",2.60678089625777
"603",2.05887285465586
"604",2.03611116640093
"605",2.44995210881953
"606",3.01404445121522
