"","x"
"244",3.8177123259569
"245",3.54385368206368
"246",3.47815842279828
"247",3.67882911826043
"248",4.08092154188996
"249",4.40549899085902
"250",4.07414185490458
"251",3.73050112880476
"252",3.52929738428947
"253",3.4115663452696
"254",3.78914194153198
"255",3.64304965090984
"256",3.46718850500223
"257",3.38132854334161
"258",3.33564255909815
"259",3.63361246260965
"260",4.14616923692614
"261",4.01377821726731
"262",3.71516838099042
"263",3.49055098363784
"264",3.36900626090795
"265",3.23774931260686
"266",3.23350488573637
"267",3.34789468417922
"268",3.45255705345777
"269",3.3548758953474
"270",3.5990714038621
"271",3.7083864535276
"272",4.25287203064656
"273",4.89748219900284
"274",4.87947104239256
"275",4.52006541907248
"276",4.11519673288595
"277",3.78750627476885
"278",3.54979869323528
"279",3.3929737147872
"280",3.30925423883178
"281",3.23954934491363
"282",3.22123508772043
"283",3.68388170573963
"284",4.30806456356108
"285",4.15731718973215
"286",3.74904543729088
"287",3.49463434691641
"288",3.33174868233091
"289",3.15721005176135
"290",3.14242413612833
"291",3.08256246142863
"292",3.15902243232554
"293",3.06937129337401
"294",3.22561184258187
"295",3.8258202584236
"296",4.20655624243769
"297",4.70374106321999
"298",4.52814287112202
"299",4.08162868025311
"300",3.76672578696876
"301",3.56049148661618
"302",3.41912218326581
"303",3.32779307181921
"304",3.32826380083081
"305",3.15184733002334
"306",3.13030532955726
"307",3.37528406099787
"308",3.96005861490324
"309",3.82926186771517
"310",3.39969054786644
"311",3.22507229511538
"312",3.11283129965087
"313",3.1933274079458
"314",3.39014899531528
"315",3.85200503252241
"316",3.55099129667708
"317",3.41255005722654
"318",3.36607936449783
"319",3.89372610154129
"320",4.10155387285945
"321",4.46675867837541
"322",4.20554317269349
"323",3.84724878257457
"324",3.61731782134696
"325",3.40162820967834
"326",3.29491986764923
"327",3.26429162484754
"328",3.43410267673065
"329",3.28244294929274
"330",3.28151214386557
"331",3.77700688280595
"332",4.49826227970498
"333",4.49759626438304
"334",4.10913972247187
"335",3.73006477555407
"336",3.50835592826524
"337",3.27497243165063
"338",3.20650379311723
"339",3.14460595068997
"340",3.06917194562995
"341",3.06336129325986
"342",3.06032952762912
"343",3.43089035826511
"344",4.14796244395765
"345",3.83242200703363
"346",3.41989928219982
"347",3.26718319644678
"348",3.04356960296815
"349",2.96794563211722
"350",2.91158208869754
"351",2.84192184028346
"352",2.79129421671864
"353",2.88121874948283
"354",2.9530293202525
"355",3.45792404420056
"356",4.06375492978668
"357",3.64057200018023
"358",3.25730875606539
"359",3.12621754594494
"360",3.0442966603113
"361",3.1297897052948
"362",3.04587571704859
"363",2.94659057711044
"364",2.85930380055966
"365",2.92341947170854
"366",3.05405809239755
"367",3.44296937040278
"368",3.74906846081883
"369",3.59790117158969
"370",3.2473439001195
"371",3.08406739349162
"372",2.95042148478057
"373",2.94385434631313
"374",3.76490625237453
"375",3.65864516861994
"376",3.50032005434526
"377",3.30730223003019
"378",3.39792025936423
"379",3.54478370938326
"380",4.08705563977316
"381",4.14998437549531
"382",4.11651527539422
"383",3.73992141568984
"384",3.49403294179179
"385",3.31387494444776
"386",3.42901236146833
"387",3.41240826103669
"388",3.27617392210775
"389",3.18433757407516
"390",3.3281146614268
"391",3.71109420423911
"392",4.42193391885576
