"","x"
"141",2.87356463957978
"142",2.37954613413017
"143",2.18605127673809
"144",2.14006616349627
"145",1.68639895357023
"146",2.99573227355399
"147",2.63905732961526
"148",2.484906649788
"149",2.50143595173921
"150",2.61006979274201
"151",2.01490302054226
"152",2.98568193770049
"153",3.43720781918519
"154",3.60821155104648
"155",3.24649099190117
"156",2.74727091425549
"157",2.52572864430826
"158",2.84490938381941
"159",2.3887627892351
"160",2.65324196460722
"161",1.93152141160321
"162",1.87180217690159
"163",2.14006616349627
"164",2.80336038090653
"165",2.91235066461494
"166",2.45100509811232
"167",2.23001440015921
"168",1.93152141160321
"169",1.7227665977411
"170",2.61006979274201
"171",2.61006979274201
"172",2.54944517092557
"173",1.70474809223843
"174",1.97408102602201
"175",2.11625551480255
"176",2.81540871942271
"177",3.19867311755068
"178",2.80336038090653
"179",2.46809953147162
"180",2.24070968927596
"181",2.61739583283408
"182",2.52572864430826
"183",2.70136121295141
"184",2.92316158071916
"185",2.40694510831829
"186",2.01490302054226
"187",2.11625551480255
"188",2.88480071284671
"189",3.35689712276558
"190",3.01553490085017
"191",2.70805020110221
"192",2.39789527279837
"193",2.21920348405499
"194",2.27212588550934
"195",2.59525470695687
"196",2.32238772029023
"197",2.05412373369555
"198",2.37024374146786
"199",2.24070968927596
"200",2.68102152871429
"201",2.76631910922619
"202",2.45958884180371
"203",2.27212588550934
"204",2.33214389523559
"205",1.94591014905531
"206",2.63188884013665
"207",2.68102152871429
"208",2.63905732961526
"209",2.67414864942653
"210",1.97408102602201
"211",2.37954613413017
"212",3.06805293513362
"213",3.48737507790321
"214",3.07731226054641
"215",2.56494935746154
"216",2.34180580614733
"217",2.23001440015921
"218",2.42480272571829
"219",2.57261223020711
"220",3.03495298670727
"221",2.23001440015921
"222",2.36085400111802
"223",2.59525470695687
"224",3.05400118167797
"225",3.44680789291421
"226",3.06805293513362
"227",2.61739583283408
"228",2.43361335540045
"229",2.16332302566054
"230",2.51769647261099
"231",2.30258509299405
"232",3.03495298670727
"233",2.77258872223978
"234",2.31253542384721
"235",2.09186406167839
"236",2.98568193770049
"237",3.45315712059287
"238",3.11351530921037
